season,season_type,week,scope,leaderboard,rank,league_average,play_game_id,play_game_key,play_play_id,play_sequence,play_play_description,play_play_type_code,play_play_type,play_quarter,play_down,play_yards_to_go,play_possession_team_id,play_game_clock,play_yardline,play_yardline_number,play_yardline_side,play_absolute_yardline_number,play_time_of_day_utc,play_is_st_play,play_is_penalty,play_is_scoring,play_is_goal_to_go,play_is_end_quarter,play_is_change_of_possession,play_home_score,play_visitor_score,play_start_game_clock,play_end_game_clock,play_play_direction,play_play_state,play_pre_snap_home_score,play_pre_snap_visitor_score,play_is_big_play,play_actual_yards_to_go,play_actual_yardline_for_first_down,play_health_player_tracking_is_ok,play_health_ball_tracking_is_ok,play_week,leader_pass_yards,leader_air_yards,leader_completion_probability,leader_receiver_birth_date,leader_receiver_college_name,leader_receiver_college_conference,leader_receiver_height,leader_receiver_weight,leader_receiver_entry_year,leader_receiver_rookie_year,leader_receiver_draft_club,leader_receiver_draft_number,leader_receiver_draftround,leader_receiver_team_abbr,leader_receiver_status_description_abbr,leader_receiver_status_short_description,leader_receiver_gsis_id,leader_receiver_display_name,leader_receiver_short_name,leader_receiver_esb_id,leader_receiver_position_group,leader_receiver_position,leader_receiver_jersey_number,leader_receiver_current_team_id,leader_receiver_season,leader_receiver_gsis_it_id,leader_receiver_smart_id,leader_receiver_first_name,leader_receiver_last_name,leader_receiver_football_name,leader_receiver_ngs_position,leader_receiver_ngs_position_group,leader_receiver_uniform_number,leader_receiver_status,leader_receiver_headshot,leader_player_name,leader_first_name,leader_last_name,leader_short_name,leader_gsis_id,leader_esb_id,leader_team_id,leader_team_abbr,leader_jersey_number,leader_position,leader_position_group,leader_week,leader_headshot,leader_receiver_season_type,leader_receiver_week,leader_expected_rush_yards,leader_rush_yards_over_expected,leader_rush_yards,leader_is_touchdown,leader_yards_after_catch,leader_rec_yards,leader_expected_yards_after_catch,leader_yards_after_catch_over_expectation,leader_in_play_dist,leader_yards,leader_distance_covered,leader_max_speed,leader_time,leader_season_avg,leader_team_avg
2021,POST,19,week,completion,4,,2022011601,58827,418,418.0,(9:19) (Shotgun) J.Garoppolo pass short left to J.Jennings pushed ob at DAL 47 for 11 yards (J.Lewis).,2,play_type_pass,1,3,10,4500,09:19,SF 42,42,SF,52,2022-01-16T21:57:02.000Z,false,false,false,false,false,false,0,7,9:19,9:15,right,APPROVED,0,7,false,10.39,61.44,true,true,19,11,10.689999999999998,0.3142,1997-07-10,Tennessee,Southeastern Conference,6-3,214,2020,2020,SF,217,7,SF,A01,Active,00-0036259,Jauan Jennings,J.Jennings,JEN497457,WR,WR,15,4500,2021,52625,32004a45-4e49-7457-3af8-79760d0083cb,Bennie,Jennings,Jauan,WR,WR,15,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cqlktgcvfqbt8j8w6kel,Jimmy Garoppolo,James,Garoppolo,J.Garoppolo,00-0031345,GAR363225,4500,SF,10,QB,QB,19,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ivz3zwvjxvgcu4dzabur,,,,,,,,,,,,,,,,,
2021,POST,19,week,completion,5,,2022011501,58825,1977,1977.0,(:22) (Shotgun) M.Jones pass deep right to J.Meyers to BUF 26 for 19 yards (Ta.Johnson).,2,play_type_pass,2,4,5,3200,00:22,BUF 45,45,BUF,55,2022-01-16T02:37:44.000Z,false,false,false,false,false,false,27,0,:22,:19,left,APPROVED,27,0,false,5.44,50.05,true,true,19,19,17.759999999999998,0.3143,1996-11-09,North Carolina State,Atlantic Coast Conference,6-2,200,2019,2019,,,,NE,A01,Active,00-0034960,Jakobi Meyers,J.Meyers,MEY171606,WR,WR,16,3200,2021,48097,32004d45-5917-1606-4197-8f46779fb9b7,Jakobi,Meyers,Jakobi,SLOT_WR,WR,16,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/g0apvgjnlqqhw0zaremx,Mac Jones,Michael,Jones,M.Jones,00-0036972,JON586540,3200,NE,10,QB,QB,19,https://static.www.nfl.com/image/upload/{formatInstructions}/league/mbdwfwiuhl0ib5ajtmzq,,,,,,,,,,,,,,,,,
2021,POST,19,week,completion,6,,2022011700,58829,574,574.0,"(3:55) (Shotgun) M.Stafford pass short left to O.Beckham for 4 yards, TOUCHDOWN.",2,play_type_pass,1,3,4,2510,03:55,ARI 4,4,ARI,14,2022-01-18T01:40:00.000Z,false,false,true,true,false,false,6,0,3:56,3:53,left,APPROVED,0,0,true,4.75,10.0,true,true,19,4,9.809999999999999,0.3155,1992-11-05,Louisiana State,Southeastern Conference,5-11,198,2014,2014,NYG,12,1,LA,A01,Active,00-0031235,Odell Beckham,O.Beckham,BEC573252,WR,WR,3,2510,2021,41238,32004245-4357-3252-264b-1da3e93d2745,Odell,Beckham,Odell,WR,WR,3,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dw6kneiq5flxfw0m6rf3,Matthew Stafford,John,Stafford,M.Stafford,00-0026498,STA134157,2510,LA,9,QB,QB,19,https://static.www.nfl.com/image/upload/{formatInstructions}/league/jwpkjfrkzufdyh8u1mg7,,,,,,,,,,,,,,,,,
2021,POST,19,week,completion,7,,2022011501,58825,845,845.0,"(:45) (Shotgun) J.Allen pass short middle to D.Knox for 11 yards, TOUCHDOWN.",2,play_type_pass,1,1,10,0610,00:45,NE 11,11,NE,21,2022-01-16T01:44:12.000Z,false,false,true,false,false,false,13,0,:46,:42,left,APPROVED,7,0,true,10.0,10.46,true,true,19,11,12.38,0.3224,1996-11-14,Mississippi,Southeastern Conference,6-4,254,2019,2019,BUF,96,3,BUF,A01,Active,00-0035689,Dawson Knox,D.Knox,KNO490795,TE,TE,88,0610,2021,47879,32004b4e-4f49-0795-942a-0c363ee9b439,Dawson,Knox,Dawson,TE,TE,88,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ud6ifpmkntqowvg7s0vy,Josh Allen,Joshua,Allen,J.Allen,00-0034857,ALL529264,0610,BUF,17,QB,QB,19,https://static.www.nfl.com/image/upload/{formatInstructions}/league/mjwbioajzldkq1vzoz2d,,,,,,,,,,,,,,,,,
2021,POST,19,week,completion,8,,2022011602,58828,2749,2749.0,(8:46) (Shotgun) B.Roethlisberger pass short left to C.Claypool to PIT 39 for 16 yards (C.Ward).,2,play_type_pass,3,2,12,3900,08:46,PIT 23,23,PIT,33,2022-01-17T03:18:37.000Z,false,false,false,false,false,false,35,7,8:46,8:43,right,APPROVED,35,7,false,12.09,44.63,true,true,19,16,11.0,0.3288,1998-07-07,Notre Dame,Independent,6-4,227,2020,2020,PIT,49,2,PIT,A01,Active,00-0036326,Chase Claypool,C.Claypool,CLA781009,WR,WR,11,3900,2021,52457,3200434c-4178-1009-34a1-bfb9899e5d84,Chase,Claypool,Chase,WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zxk0jfinayjjhguk83gw,Ben Roethlisberger,Ben,Roethlisberger,B.Roethlisberger,00-0022924,ROE750381,3900,PIT,7,QB,QB,19,https://static.www.nfl.com/image/private/{formatInstructions}/league/vziogpnyp9d0xtpiuqhr,,,,,,,,,,,,,,,,,
2021,POST,19,week,completion,9,,2022011501,58825,273,273.0,"(9:58) (Shotgun) J.Allen pass short right to D.Knox for 8 yards, TOUCHDOWN [M.Judon].",2,play_type_pass,1,2,8,0610,09:58,NE 8,8,NE,18,2022-01-16T01:22:13.000Z,false,false,true,true,false,false,6,0,9:59,9:47,left,APPROVED,0,0,true,8.56,10.0,true,true,19,8,16.76,0.3298,1996-11-14,Mississippi,Southeastern Conference,6-4,254,2019,2019,BUF,96,3,BUF,A01,Active,00-0035689,Dawson Knox,D.Knox,KNO490795,TE,TE,88,0610,2021,47879,32004b4e-4f49-0795-942a-0c363ee9b439,Dawson,Knox,Dawson,TE,TE,88,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ud6ifpmkntqowvg7s0vy,Josh Allen,Joshua,Allen,J.Allen,00-0034857,ALL529264,0610,BUF,17,QB,QB,19,https://static.www.nfl.com/image/upload/{formatInstructions}/league/mjwbioajzldkq1vzoz2d,,,,,,,,,,,,,,,,,
2021,POST,19,week,completion,10,,2022011500,58824,1979,1979.0,"(:19) (Shotgun) D.Carr pass short middle to Z.Jones for 14 yards, TOUCHDOWN.",2,play_type_pass,2,2,10,2520,00:19,CIN 14,14,CIN,24,2022-01-15T22:59:46.000Z,false,false,true,false,false,false,20,12,:19,:14,left,APPROVED,20,6,true,10.21,14.22,true,true,19,14,18.61,0.3356,1995-03-30,East Carolina,American Athletic Conference,6-2,200,2017,2017,BUF,37,2,LV,A01,Active,00-0033891,Zay Jones,Z.Jones,JON403726,WR,WR,7,2520,2021,44849,32004a4f-4e40-3726-920b-837ea00d253e,Isaiah,Jones,Zay,WR,WR,7,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/cbusqo5hvl7zlb25n9n0,Derek Carr,Derek,Carr,D.Carr,00-0031280,CAR358797,2520,LV,4,QB,QB,19,https://static.www.nfl.com/image/upload/{formatInstructions}/league/qsz1pyrlu6bmvby6maaf,,,,,,,,,,,,,,,,,
2021,POST,19,week,completion,11,,2022011602,58828,2925,2925.0,"(4:51) (No Huddle, Shotgun) B.Roethlisberger pass deep left to J.Washington to KC 13 for 22 yards (C.Ward).",2,play_type_pass,3,1,10,3900,04:51,KC 35,35,KC,75,2022-01-17T03:22:51.000Z,false,false,false,false,false,false,35,7,4:52,4:47,right,APPROVED,35,7,true,10.0,84.62,true,true,19,22,18.11,0.3504,1996-04-02,Oklahoma State,Big Twelve Conference,5-11,213,2018,2018,PIT,60,2,PIT,A01,Active,00-0034676,James Washington,J.Washington,WAS398381,WR,WR,13,3900,2021,46129,32005741-5339-8381-df30-c40eef116ddf,James,Washington,James,WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/opchvatsc0lwxlirkp8s,Ben Roethlisberger,Ben,Roethlisberger,B.Roethlisberger,00-0022924,ROE750381,3900,PIT,7,QB,QB,19,https://static.www.nfl.com/image/private/{formatInstructions}/league/vziogpnyp9d0xtpiuqhr,,,,,,,,,,,,,,,,,
2021,POST,19,week,completion,12,,2022011602,58828,3664,3664.0,"(7:41) (No Huddle, Shotgun) B.Roethlisberger pass short left to J.Washington for 15 yards, TOUCHDOWN.",2,play_type_pass,4,1,10,3900,07:41,KC 15,15,KC,25,2022-01-17T03:51:29.000Z,false,false,true,false,false,false,42,20,7:42,7:38,left,APPROVED,42,14,true,10.0,15.46,true,true,19,15,17.68,0.3531,1996-04-02,Oklahoma State,Big Twelve Conference,5-11,213,2018,2018,PIT,60,2,PIT,A01,Active,00-0034676,James Washington,J.Washington,WAS398381,WR,WR,13,3900,2021,46129,32005741-5339-8381-df30-c40eef116ddf,James,Washington,James,WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/opchvatsc0lwxlirkp8s,Ben Roethlisberger,Ben,Roethlisberger,B.Roethlisberger,00-0022924,ROE750381,3900,PIT,7,QB,QB,19,https://static.www.nfl.com/image/private/{formatInstructions}/league/vziogpnyp9d0xtpiuqhr,,,,,,,,,,,,,,,,,
2021,POST,19,week,completion,13,,2022011600,58826,2004,2004.0,(1:43) (Shotgun) J.Hurts pass deep left to Q.Watkins to TB 27 for 35 yards (J.Whitehead) [J.Pierre-Paul].,2,play_type_pass,2,3,11,3700,01:43,PHI 38,38,PHI,72,2022-01-16T19:30:23.000Z,false,false,false,false,false,false,17,0,1:43,1:38,left,APPROVED,17,0,true,11.32,61.5,true,true,19,35,32.36,0.361,1998-06-09,Southern Mississippi,Conference USA,6-2,190,2020,2020,PHI,200,6,PHI,A01,Active,00-0036271,Quez Watkins,Q.Watkins,WAT256754,WR,WR,16,3700,2021,52608,32005741-5425-6754-e1b1-afc9abed8980,Terrance,Watkins,Quez,SLOT_WR,WR,16,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gwow6ytckqv1ukrbrl5l,Jalen Hurts,Jalen,Hurts,J.Hurts,00-0036389,HUR767022,3700,PHI,1,QB,QB,19,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xow5yvxjeqa6witmofmp,,,,,,,,,,,,,,,,,
2021,POST,19,week,completion,14,,2022011501,58825,1130,1130.0,(11:28) (Shotgun) J.Allen pass deep right to G.Davis to NE 42 for 22 yards (J.Williams).,2,play_type_pass,2,1,10,0610,11:28,BUF 36,36,BUF,46,2022-01-16T02:00:51.000Z,false,false,false,false,false,false,14,0,11:29,11:23,right,APPROVED,14,0,true,10.0,55.7,true,true,19,22,17.619999999999997,0.3755,1999-04-01,Central Florida,American Athletic Conference,6-3,213,2020,2020,BUF,128,4,BUF,A01,Active,00-0036196,Gabriel Davis,G.Davis,DAV329675,WR,WR,13,0610,2021,52536,32004441-5632-9675-38f5-3e009da4e98e,Gabriel,Davis,Gabriel,WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ebtshr6tcwatrt1mptvb,Josh Allen,Joshua,Allen,J.Allen,00-0034857,ALL529264,0610,BUF,17,QB,QB,19,https://static.www.nfl.com/image/upload/{formatInstructions}/league/mjwbioajzldkq1vzoz2d,,,,,,,,,,,,,,,,,
2021,POST,19,week,completion,15,,2022011501,58825,3195,3195.0,(10:13) J.Allen pass deep right to D.Knox to NE 1 for 38 yards (J.Jackson).,2,play_type_pass,4,1,10,0610,10:13,NE 39,39,NE,49,2022-01-16T03:46:35.000Z,false,false,false,false,false,false,40,10,10:13,10:07,left,APPROVED,40,10,true,10.0,39.23,true,true,19,38,28.56,0.3787,1996-11-14,Mississippi,Southeastern Conference,6-4,254,2019,2019,BUF,96,3,BUF,A01,Active,00-0035689,Dawson Knox,D.Knox,KNO490795,TE,TE,88,0610,2021,47879,32004b4e-4f49-0795-942a-0c363ee9b439,Dawson,Knox,Dawson,TE,TE,88,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ud6ifpmkntqowvg7s0vy,Josh Allen,Joshua,Allen,J.Allen,00-0034857,ALL529264,0610,BUF,17,QB,QB,19,https://static.www.nfl.com/image/upload/{formatInstructions}/league/mjwbioajzldkq1vzoz2d,,,,,,,,,,,,,,,,,
2021,POST,19,week,completion,16,,2022011501,58825,3717,3717.0,"(1:49) (Shotgun) M.Jones pass short left to K.Bourne for 4 yards, TOUCHDOWN.",2,play_type_pass,4,4,4,3200,01:49,BUF 4,4,BUF,106,2022-01-16T04:05:59.344Z,false,false,true,true,false,false,47,16,1:49,1:46,right,APPROVED,47,10,true,4.06,110.0,true,false,19,4,11.900000000000006,0.393,1995-08-04,Eastern Washington,Big Sky Conference,6-1,203,2017,2017,,,,NE,A01,Active,00-0033307,Kendrick Bourne,K.Bourne,BOU434790,WR,WR,84,3200,2021,45185,3200424f-5543-4790-acfc-7b92d77f3c8b,Kendrick,Bourne,Kendrick,WR,WR,84,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/juhjhxyvitkwt0qcfqod,Mac Jones,Michael,Jones,M.Jones,00-0036972,JON586540,3200,NE,10,QB,QB,19,https://static.www.nfl.com/image/upload/{formatInstructions}/league/mbdwfwiuhl0ib5ajtmzq,,,,,,,,,,,,,,,,,
2021,POST,19,week,completion,17,,2022011602,58828,2949,2949.0,"(4:15) (No Huddle, Shotgun) B.Roethlisberger pass short right to D.Johnson for 13 yards, TOUCHDOWN.",2,play_type_pass,3,1,10,3900,04:15,KC 13,13,KC,97,2022-01-17T03:23:26.000Z,false,false,true,false,false,false,35,13,4:16,4:12,right,APPROVED,35,7,true,10.0,106.56,true,true,19,13,18.269999999999996,0.3949,1996-07-05,Toledo,Mid-American Conference,5-10,181,2019,2019,PIT,66,3,AFC,A01,Active,00-0035216,Diontae Johnson,D.Johnson,JOH000017,WR,WR,18,8600,2021,47849,32004a4f-4800-0017-a19a-a554dee114ed,Diontae,Johnson,Diontae,WR,WR,18,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kpxblj81lquuhjasvhe8,Ben Roethlisberger,Ben,Roethlisberger,B.Roethlisberger,00-0022924,ROE750381,3900,PIT,7,QB,QB,19,https://static.www.nfl.com/image/private/{formatInstructions}/league/vziogpnyp9d0xtpiuqhr,PRO,22,,,,,,,,,,,,,,,
2021,POST,19,week,completion,18,,2022011501,58825,1626,1626.0,(3:08) (Shotgun) J.Allen pass deep right to S.Diggs pushed ob at NE 25 for 45 yards (J.Jackson).,2,play_type_pass,2,1,10,0610,03:08,BUF 30,30,BUF,40,2022-01-16T02:22:39.000Z,false,false,false,false,false,false,20,0,3:09,3:02,right,APPROVED,20,0,true,10.0,49.79,true,true,19,45,35.59,0.4228,1993-11-29,Maryland,Big Ten Conference,6-0,191,2015,2015,MIN,146,5,BUF,A01,Active,00-0031588,Stefon Diggs,S.Diggs,DIG218895,WR,WR,14,0610,2021,42489,32004449-4721-8895-fc23-d2bf4c921bd4,Stefon,Diggs,Stefon,WR,WR,14,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hcvd2avk0kufoli80veb,Josh Allen,Joshua,Allen,J.Allen,00-0034857,ALL529264,0610,BUF,17,QB,QB,19,https://static.www.nfl.com/image/upload/{formatInstructions}/league/mjwbioajzldkq1vzoz2d,,,,,,,,,,,,,,,,,
2021,POST,19,week,completion,19,,2022011500,58824,4183,4183.0,"(1:16) (No Huddle, Shotgun) D.Carr pass deep middle to D.Waller to CIN 19 for 23 yards (T.Flowers).",2,play_type_pass,4,3,17,2520,01:16,CIN 42,42,CIN,52,2022-01-16T00:46:10.000Z,false,false,false,false,false,false,26,19,1:17,1:13,left,APPROVED,26,19,true,17.91,35.14,true,true,19,23,16.83,0.4233,1992-09-13,Georgia Tech,Atlantic Coast Conference,6-6,255,2015,2015,BAL,204,6,LV,A01,Active,00-0031610,Darren Waller,D.Waller,WAL509040,TE,TE,83,2520,2021,42547,32005741-4c50-9040-67d6-042691fb535a,Darren,Waller,Darren,SLOT_WR,WR,83,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zr239ya4yqyvi16jmoyh,Derek Carr,Derek,Carr,D.Carr,00-0031280,CAR358797,2520,LV,4,QB,QB,19,https://static.www.nfl.com/image/upload/{formatInstructions}/league/qsz1pyrlu6bmvby6maaf,,,,,,,,,,,,,,,,,
2021,POST,19,week,completion,20,,2022011501,58825,374,374.0,(9:05) (Shotgun) M.Jones pass short left to K.Bourne pushed ob at NE 24 for 9 yards (L.Wallace) [T.Edmunds].,2,play_type_pass,1,2,8,3200,09:05,NE 15,15,NE,25,2022-01-16T01:28:33.000Z,false,false,false,false,false,false,7,0,9:06,9:01,right,APPROVED,7,0,false,8.53,33.05,true,true,19,9,10.93,0.4274,1995-08-04,Eastern Washington,Big Sky Conference,6-1,203,2017,2017,,,,NE,A01,Active,00-0033307,Kendrick Bourne,K.Bourne,BOU434790,WR,WR,84,3200,2021,45185,3200424f-5543-4790-acfc-7b92d77f3c8b,Kendrick,Bourne,Kendrick,WR,WR,84,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/juhjhxyvitkwt0qcfqod,Mac Jones,Michael,Jones,M.Jones,00-0036972,JON586540,3200,NE,10,QB,QB,19,https://static.www.nfl.com/image/upload/{formatInstructions}/league/mbdwfwiuhl0ib5ajtmzq,,,,,,,,,,,,,,,,,
2021,POST,20,week,completion,1,,2022012300,58833,4475,4475.0,(:35) (Shotgun) M.Stafford pass deep left to C.Kupp pushed ob at LA 44 for 20 yards (M.Edwards).,2,play_type_pass,4,2,11,2510,00:35,LA 24,24,LA,86,2022-01-23T23:21:40.000Z,false,false,false,false,false,false,27,27,:35,:30,left,APPROVED,27,27,false,11.97,75.53,true,true,20,20,18.590000000000003,0.2467,1993-06-15,Eastern Washington,Big Sky Conference,6-2,208,2017,2017,LA,69,3,NFC,A01,Active,00-0033908,Cooper Kupp,C.Kupp,KUP534597,WR,WR,10,8700,2021,44881,32004b55-5053-4597-b958-87408c31956f,Cooper,Kupp,Cooper,SLOT_WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jiaeufv3lpbkhulrddjq,Matthew Stafford,John,Stafford,M.Stafford,00-0026498,STA134157,2510,LA,9,QB,QB,20,https://static.www.nfl.com/image/upload/{formatInstructions}/league/jwpkjfrkzufdyh8u1mg7,PRO,22,,,,,,,,,,,,,,,
2021,POST,20,week,completion,2,,2022012200,58830,2848,2848.0,"(:22) (Shotgun) R.Tannehill pass deep right to A.Brown for 33 yards, TOUCHDOWN [B.Hill].",2,play_type_pass,3,2,16,2100,00:22,CIN 33,33,CIN,43,2022-01-22T23:52:21.000Z,false,false,true,false,false,false,15,16,:23,:17,left,APPROVED,9,16,true,16.3,27.37,true,true,20,33,31.34,0.2707,1997-06-30,Mississippi,Southeastern Conference,6-0,226,2019,2019,TEN,51,2,TEN,A01,Active,00-0035676,A.J. Brown,A.Brown,BRO413223,WR,WR,11,2100,2021,47834,32004252-4f41-3223-e4c5-1e30dffa87f8,Arthur,Brown,A.J.,WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/oiacjddbxvaeiewm9v62,Ryan Tannehill,Ryan,Tannehill,R.Tannehill,00-0029701,TAN298716,2100,TEN,17,QB,QB,20,https://static.www.nfl.com/image/private/{formatInstructions}/league/yvwju12dl6haf3r8uzrm,,,,,,,,,,,,,,,,,
2021,POST,20,week,completion,3,,2022012300,58833,4504,4504.0,(:28) (Shotgun) M.Stafford pass deep middle to C.Kupp to TB 12 for 44 yards (A.Winfield) [N.Suh].,2,play_type_pass,4,1,10,2510,00:28,LA 44,44,LA,66,2022-01-23T23:22:09.000Z,false,false,false,false,false,false,27,27,:28,:23,left,APPROVED,27,27,true,10.0,56.56,true,true,20,44,35.83,0.2907,1993-06-15,Eastern Washington,Big Sky Conference,6-2,208,2017,2017,LA,69,3,NFC,A01,Active,00-0033908,Cooper Kupp,C.Kupp,KUP534597,WR,WR,10,8700,2021,44881,32004b55-5053-4597-b958-87408c31956f,Cooper,Kupp,Cooper,SLOT_WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/jiaeufv3lpbkhulrddjq,Matthew Stafford,John,Stafford,M.Stafford,00-0026498,STA134157,2510,LA,9,QB,QB,20,https://static.www.nfl.com/image/upload/{formatInstructions}/league/jwpkjfrkzufdyh8u1mg7,PRO,22,,,,,,,,,,,,,,,
2021,POST,20,week,completion,4,,2022012300,58833,4067,4067.0,"(3:27) (No Huddle, Shotgun) T.Brady pass deep right to M.Evans for 55 yards, TOUCHDOWN.",2,play_type_pass,4,2,7,4900,03:27,TB 45,45,TB,55,2022-01-23T23:03:46.000Z,false,false,true,false,false,false,19,27,3:28,3:21,right,APPROVED,13,27,true,7.5,61.76,true,true,20,55,42.78,0.3264,1993-08-21,Texas A&amp;M,Southeastern Conference,6-5,231,2014,2014,TB,7,1,NFC,A01,Active,00-0031408,Mike Evans,M.Evans,EVA534309,WR,WR,13,8700,2021,41233,32004556-4153-4309-b2ed-6b8233f6fea5,Mike,Evans,Mike,WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hp7exmuqylysgife5p9m,Tom Brady,Tom,Brady,T.Brady,00-0019596,BRA371156,4900,TB,12,QB,QB,20,https://static.www.nfl.com/image/private/{formatInstructions}/league/q7dpdlxyu5rs05rgh1le,PRO,22,,,,,,,,,,,,,,,
2021,POST,20,week,completion,5,,2022012301,58832,3954,3954.0,"(:23) (Shotgun) J.Allen pass deep right to E.Sanders to KC 19 for 16 yards (C.Ward). Penalty on KC-C.Ward, Defensive Pass Interference, declined.",2,play_type_pass,4,2,10,0610,00:23,KC 35,35,KC,75,2022-01-24T02:37:30.000Z,false,false,false,false,false,false,33,29,:23,:20,right,APPROVED,33,29,false,10.2,84.69,true,true,20,16,16.230000000000004,0.3507,1987-03-17,Southern Methodist,Conference USA,5-11,180,2010,2010,PIT,82,3,BUF,A01,Active,00-0027685,Emmanuel Sanders,E.Sanders,SAN295989,WR,WR,1,0610,2021,35521,32005341-4e29-5989-16d2-05d6a07248e9,Emmanuel,Sanders,Emmanuel,WR,WR,1,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/potkibjtm855tsawozs0,Josh Allen,Joshua,Allen,J.Allen,00-0034857,ALL529264,0610,BUF,17,QB,QB,20,https://static.www.nfl.com/image/upload/{formatInstructions}/league/mjwbioajzldkq1vzoz2d,,,,,,,,,,,,,,,,,
2021,POST,20,week,completion,6,,2022012301,58832,2638,2638.0,"(2:06) J.Allen pass deep middle to G.Davis for 75 yards, TOUCHDOWN.",2,play_type_pass,3,1,10,0610,02:06,BUF 25,25,BUF,85,2022-01-24T01:40:28.000Z,false,false,true,false,false,false,23,20,2:06,1:57,left,APPROVED,23,14,true,10.0,75.32,true,true,20,75,47.74,0.3547,1999-04-01,Central Florida,American Athletic Conference,6-3,213,2020,2020,BUF,128,4,BUF,A01,Active,00-0036196,Gabriel Davis,G.Davis,DAV329675,WR,WR,13,0610,2021,52536,32004441-5632-9675-38f5-3e009da4e98e,Gabriel,Davis,Gabriel,WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ebtshr6tcwatrt1mptvb,Josh Allen,Joshua,Allen,J.Allen,00-0034857,ALL529264,0610,BUF,17,QB,QB,20,https://static.www.nfl.com/image/upload/{formatInstructions}/league/mjwbioajzldkq1vzoz2d,,,,,,,,,,,,,,,,,
2021,POST,20,week,completion,7,,2022012200,58830,3139,3139.0,(10:05) (No Huddle) R.Tannehill pass deep left to A.Brown to CIN 44 for 20 yards (C.Awuzie).,2,play_type_pass,4,1,10,2100,10:05,TEN 36,36,TEN,46,2022-01-23T00:06:44.000Z,false,false,false,false,false,false,16,16,10:06,9:59,right,APPROVED,16,16,false,10.0,55.69,true,true,20,20,21.439999999999998,0.3628,1997-06-30,Mississippi,Southeastern Conference,6-0,226,2019,2019,TEN,51,2,TEN,A01,Active,00-0035676,A.J. Brown,A.Brown,BRO413223,WR,WR,11,2100,2021,47834,32004252-4f41-3223-e4c5-1e30dffa87f8,Arthur,Brown,A.J.,WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/oiacjddbxvaeiewm9v62,Ryan Tannehill,Ryan,Tannehill,R.Tannehill,00-0029701,TAN298716,2100,TEN,17,QB,QB,20,https://static.www.nfl.com/image/private/{formatInstructions}/league/yvwju12dl6haf3r8uzrm,,,,,,,,,,,,,,,,,
2021,POST,20,week,completion,8,,2022012300,58833,4014,4014.0,(3:56) (Shotgun) T.Brady pass deep left to S.Miller pushed ob at TB 42 for 19 yards (D.Williams).,2,play_type_pass,4,1,10,4900,03:56,TB 23,23,TB,33,2022-01-23T23:03:00.000Z,false,false,false,false,false,false,13,27,3:56,3:51,right,APPROVED,13,27,false,10.0,42.49,true,true,20,19,19.93,0.3653,1997-07-31,Bowling Green,Mid-American Conference,5-11,174,2019,2019,TB,208,6,TB,A01,Active,00-0035298,Scott Miller,S.Miller,MIL546315,WR,WR,10,4900,2021,47991,32004d49-4c54-6315-cdf3-7806972abae8,Scott,Miller,Scott,WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/t25xiwqy1y0k99fybmpv,Tom Brady,Tom,Brady,T.Brady,00-0019596,BRA371156,4900,TB,12,QB,QB,20,https://static.www.nfl.com/image/private/{formatInstructions}/league/q7dpdlxyu5rs05rgh1le,,,,,,,,,,,,,,,,,
